Sex,EE_kJH,H2Og,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,TimeOfDay,hour,,
Male,1.088953124,0.095608651,0.972952734,1033,20.93455,19.981,cold,15:50:38,0.01228816,0.01594982,0.002138173,0.8640208,0.8406514,6/9/20,light,15,,
Male,1.669414718,0.109632869,0.991770973,1033,21.01193,19.981,cold,15:50:43,0.02465459,0.02702317,0.001536435,1.319111,1.308256,6/9/20,light,15,,
Male,1.022128899,-0.011623708,0.835837506,1012,20.98675,22.763,cold,15:54:38,0.006489025,0.02325458,0.001380782,0.8362775,0.6989921,6/9/20,light,15,,
Male,1.077615202,0.043237162,0.815408716,1012,21.10167,22.763,cold,15:54:43,0.01009652,0.01483815,0.001016139,0.8857883,0.7222795,6/9/20,light,15,,
Male,0.62782056,0.191550045,0.995958641,1057,21.10757,22.191,cold,15:58:38,0.009085367,0.02643709,0.001640066,0.4956254,0.4936224,6/9/20,light,15,,
Male,1.141025203,0.196765898,0.944617052,1057,21.09852,22.191,cold,15:58:43,0.04917432,0.06484823,0.002923379,0.9110277,0.8605723,6/9/20,light,15,,
Male,0.776738193,0.114176146,0.943497628,1062,21.17179,21.806,cold,16:02:38,0.01328611,0.01566954,0.001533997,0.6203244,0.5852746,6/9/20,light,16,,
Male,1.084892425,0.132060563,0.891887689,1062,21.21577,21.806,cold,16:02:43,0.02316555,0.02692593,0.00195104,0.8764617,0.7817054,6/9/20,light,16,,
Male,0.689891878,0.109903678,0.954350907,1035,21.28717,22.92,cold,16:06:38,0.008944572,0.01893685,0.001334349,0.5496429,0.5245522,6/9/20,light,16,,
Male,0.683231785,0.131851668,0.902786051,1035,21.21984,22.92,cold,16:06:43,0.01030312,0.02025863,0.001130211,0.5506216,0.4970935,6/9/20,light,16,,
Male,0.717932535,0.140243009,0.933951828,1024,21.19098,15.526,cold,16:10:38,0.02429936,0.03153649,0.001543868,0.5745776,0.5366278,6/9/20,light,16,,
Male,0.66902726,0.151842602,0.971156461,1024,21.0452,15.526,cold,16:10:43,0.01214583,0.01650411,0.001605531,0.5310444,0.5157272,6/9/20,light,16,,
Male,0.939048085,0.215835154,0.977218487,1011,20.94605,21.044,cold,16:14:38,0.03498391,0.03236068,0.003290544,0.7443799,0.7274218,6/9/20,light,16,,
Male,0.564331897,0.195487414,0.980629206,1011,20.92992,21.044,cold,16:14:43,0.04461658,0.02669064,0.002345894,0.447008,0.4383491,6/9/20,light,16,,
Male,1.000973951,0.097894863,0.976115498,1033,21.01208,19.981,cold,16:18:38,0.01042272,0.02569539,0.00104735,0.7936611,0.7747049,6/9/20,light,16,,
Male,1.232287886,0.114143483,0.925164442,1033,21.01888,19.981,cold,16:18:43,0.01279018,0.02191657,0.002276156,0.9881586,0.9142092,6/9/20,light,16,,
Male,0.688137271,0.168927307,0.990961276,1057,21.15948,22.191,cold,16:22:38,0.008409555,0.01514087,0.002147432,0.5438378,0.5389222,6/9/20,light,16,,
Male,0.668212574,0.177338907,0.905321137,1057,21.0719,22.191,cold,16:22:43,0.01201604,0.02147168,0.002455919,0.538212,0.4872547,6/9/20,light,16,,
Male,1.263342838,0.00797954,0.850193056,1012,21.05943,22.763,cold,16:26:38,0.01190332,0.02073966,0.001719254,1.03027,0.8759284,6/9/20,light,16,,
Male,1.104438163,0.019042712,0.802430812,1012,21.16892,22.763,cold,16:26:43,0.01211333,0.01799887,0.001223207,0.9105352,0.7306415,6/9/20,light,16,,
Male,0.953177304,0.162035026,0.952961692,1024,20.91143,15.526,cold,16:30:38,0.02412314,0.02672181,0.002232163,0.7596383,0.7239062,6/9/20,light,16,,
Male,0.924461129,0.163203327,0.940926046,1024,21.17927,15.526,cold,16:30:43,0.01515907,0.02296325,0.002258732,0.7387215,0.6950823,6/9/20,light,16,,
Male,0.833881158,0.122113004,0.895939295,1062,21.02553,21.806,cold,16:34:38,0.01917413,0.02057554,0.001754612,0.6730629,0.6030235,6/9/20,light,16,,
Male,1.689131322,0.154569395,0.886170407,1062,21.03925,21.806,cold,16:34:43,0.04177166,0.06549504,0.001853172,1.366367,1.210834,6/9/20,light,16,,
Male,0.645282439,0.201527062,0.953523012,1011,20.99675,21.044,cold,16:38:38,0.0102751,0.02419532,0.002707218,0.5141964,0.4902981,6/9/20,light,16,,
Male,0.495279783,0.192373013,0.909490219,1011,20.94693,21.044,cold,16:38:43,0.01104933,0.01940156,0.00237837,0.3985514,0.3624786,6/9/20,light,16,,
Male,0.690203847,0.111506409,0.921213247,1035,21.09448,22.92,cold,16:42:38,0.01048428,0.01976858,0.001892527,0.5539548,0.5103105,6/9/20,light,16,,
Male,0.704645565,0.12416722,0.881337914,1035,21.0184,22.92,cold,16:42:43,0.009534904,0.01387018,0.001089029,0.5706195,0.5029086,6/9/20,light,16,,
Male,1.032382348,0.022392685,0.821081963,1012,21.17962,22.763,cold,16:46:38,0.009485191,0.016127,0.00107605,0.8475093,0.6958746,6/9/20,light,16,,
Male,1.091388021,0.008773454,0.795596474,1012,21.08725,22.763,cold,16:46:43,0.01141424,0.02254138,0.001176703,0.901187,0.7169812,6/9/20,light,16,,
Male,1.010275712,0.177375704,0.911683055,1024,21.15908,15.526,cold,16:50:38,0.01252455,0.01735273,0.001835568,0.81257,0.7408063,6/9/20,light,16,,
Male,1.002980351,0.175686252,0.816253039,1024,21.17105,15.526,cold,16:50:43,0.09634295,0.115323,0.01008157,0.8242803,0.6728213,6/9/20,light,16,,
Male,0.71078463,0.169607223,1.002031322,1057,21.05572,22.191,cold,16:54:38,0.01198074,0.02668127,0.001166487,0.560374,0.5615123,6/9/20,light,16,,
Male,0.641305612,0.172725964,0.929243939,1057,21.12828,22.191,cold,16:54:43,0.009709773,0.02067225,0.002547618,0.5137892,0.4774355,6/9/20,light,16,,
Male,0.729670187,0.167737921,0.945647128,1024,21.14412,15.526,cold,17:00:39,0.01253976,0.0231281,0.00162948,0.5824568,0.5507986,6/9/20,light,17,,
Male,0.722864338,0.122149697,0.892563311,1035,21.16572,22.92,cold,17:04:39,0.008354048,0.02109516,0.00240345,0.5838983,0.5211662,6/9/20,light,17,,
Male,1.000403256,0.098936339,0.932169625,1033,21.10217,19.981,cold,17:08:39,0.009576586,0.01441472,0.001781321,0.8009627,0.7466331,6/9/20,light,17,,
Male,1.788583861,0.006237698,0.804493745,1012,21.09372,22.763,cold,17:12:39,0.07845131,0.09134775,0.001666775,1.473871,1.18572,6/9/20,light,17,,
Male,0.994948222,0.207964137,0.892389777,1011,20.97802,21.044,cold,17:16:39,0.0456578,0.04776463,0.002117795,0.8037071,0.71722,6/9/20,light,17,,
Male,1.246536864,0.162425838,0.861608455,1062,20.97777,21.806,cold,17:20:39,0.01758379,0.02853192,0.002156595,1.013942,0.873621,6/9/20,light,17,,
Male,0.735098211,0.167810584,1.004841623,1057,21.06522,22.191,cold,17:24:39,0.01565969,0.0179946,0.002410263,0.579186,0.5819902,6/9/20,light,17,,
Male,0.664189506,0.164827557,0.90499388,1024,21.16552,15.526,cold,17:28:39,0.01229309,0.01875445,0.002008039,0.5350108,0.4841815,6/9/20,light,17,,
Male,0.670833876,0.169678336,0.919217961,1057,21.13647,22.191,cold,17:32:39,0.01196855,0.01885425,0.001928157,0.5386482,0.4951351,6/9/20,light,17,,
Male,0.682528926,0.119306105,0.890391163,1035,21.04937,22.92,cold,17:36:39,0.01036222,0.01754189,0.00167415,0.551586,0.4911273,6/9/20,light,17,,
Male,1.248678195,0.082323823,0.914622895,1033,21.03895,19.981,cold,17:40:39,0.008434027,0.01346247,0.001689868,1.003659,0.9179695,6/9/20,light,17,,
Male,0.673269335,0.199004512,0.864632344,1011,20.9501,21.044,cold,17:44:39,0.01000141,0.01830524,0.004461037,0.5472681,0.4731857,6/9/20,light,17,,
Male,0.861029014,0.140692943,0.876163868,1062,21.05468,21.806,cold,17:48:39,0.009059701,0.01671083,0.001675348,0.6980709,0.6116245,6/9/20,light,17,,
Male,1.157273707,-0.026306384,0.803016877,1012,21.1562,22.763,cold,17:52:39,0.009211727,0.02574236,0.00142481,0.9539665,0.7660512,6/9/20,light,17,,
Male,0.789413306,0.139472445,0.873588164,1062,21.21978,21.806,cold,17:56:39,0.01268782,0.02120893,0.001364834,0.6403807,0.559429,6/9/20,light,17,,
Male,0.484390948,0.197999937,0.863804672,1011,21.2054,21.044,cold,18:00:39,0.01679625,0.03093033,0.001119244,0.3938116,0.3401763,6/9/20,light,18,,
Male,1.090959966,-0.025487581,0.821765857,1012,21.06392,22.763,cold,18:04:39,0.02795873,0.0370157,0.001838731,0.8954575,0.7358564,6/9/20,light,18,,
Male,0.708978204,0.160937011,0.943095045,1057,20.97548,22.191,cold,18:08:39,0.009576084,0.01337083,0.002507739,0.56626,0.534037,6/9/20,light,18,,
Male,1.091047471,0.069117063,0.963435499,1033,21.05827,19.981,cold,18:12:39,0.01122673,0.0141257,0.00163552,0.8675026,0.8357828,6/9/20,light,18,,
Male,0.62855265,0.154913487,0.97419349,1024,21.27913,15.526,cold,18:16:39,0.0105639,0.02074756,0.003051493,0.4985835,0.4857168,6/9/20,light,18,,
Male,0.916226299,0.164616285,0.9900226,1057,21.02654,22.191,cold,18:24:39,0.01279474,0.01777923,0.002284407,0.7242468,0.7170207,6/9/20,light,18,,
Male,1.038078968,-0.030830776,0.828981188,1012,21.09287,22.763,cold,18:28:39,0.009593486,0.02191313,0.001371785,0.8506532,0.7051755,6/9/20,light,18,,
Male,0.761609303,0.125653772,0.936796456,1062,21.19012,21.806,cold,18:32:39,0.009400289,0.0270949,0.001722784,0.6091478,0.5706475,6/9/20,light,18,,
Male,0.671644744,0.149709831,0.94063346,1024,21.24488,15.526,cold,18:36:39,0.01035381,0.01702812,0.00162107,0.536735,0.5048709,6/9/20,light,18,,
Male,1.064809865,0.063707799,0.976075095,1033,21.0526,19.981,cold,18:40:39,0.008413182,0.01896126,0.001874755,0.8442834,0.824084,6/9/20,light,18,,
Male,0.496980813,0.182924279,0.998487955,1011,20.93707,21.044,cold,18:44:39,0.01104205,0.03196684,0.001883806,0.392118,0.3915251,6/9/20,light,18,,
Male,0.789194834,0.112218056,0.93749286,1035,20.98727,22.92,cold,18:48:39,0.0195574,0.03190173,0.002502398,0.6311135,0.5916644,6/9/20,light,18,,
Male,1.586809976,-0.01667043,0.720773444,1012,21.1781,22.763,cold,18:52:39,0.1525116,0.1615581,0.004430278,1.333154,0.960902,6/9/20,light,18,,
Male,0.736636699,0.116786863,0.940597985,1035,21.18162,22.92,cold,18:56:39,0.01061123,0.02103902,0.001878718,0.588677,0.5537084,6/9/20,light,18,,
Male,0.685610643,0.147337673,0.964321538,1024,21.03948,15.526,cold,19:00:39,0.009568989,0.02056551,0.002110437,0.5450291,0.5255833,6/9/20,light,19,,
Male,0.832374518,0.192884552,0.966817427,1057,21.0449,22.191,cold,19:04:39,0.01797959,0.02274709,0.002106666,0.6613351,0.6393903,6/9/20,light,19,,
Male,0.816333674,0.121170859,0.968490062,1062,21.03385,21.806,cold,19:08:39,0.01636026,0.01946218,0.001758237,0.648351,0.6279215,6/9/20,light,19,,
Male,1.059362357,0.094970897,0.945883233,1033,21.14142,19.981,cold,19:12:39,0.01081385,0.01399667,0.001913076,0.8455882,0.7998277,6/9/20,light,19,,
Male,0.737976408,0.182364574,0.961675842,1011,21.06059,21.044,cold,19:16:39,0.02031895,0.03402635,0.002510707,0.5870005,0.5645042,6/9/20,light,19,,
Male,1.088954708,0.095608661,0.972950933,1033,20.93455,19.981,cold,19:20:39,0.01228816,0.01595191,0.002138177,0.8640224,0.8406514,6/9/20,light,19,,
Male,1.022113158,-0.011623708,0.835853398,1012,20.98675,22.763,cold,19:24:39,0.006489033,0.0232623,0.001380792,0.8362616,0.6989921,6/9/20,light,19,,
Male,0.627799599,0.191550045,0.996001446,1057,21.10757,22.191,cold,19:28:39,0.009085405,0.02644737,0.001640019,0.4956042,0.4936225,6/9/20,light,19,,
Male,0.776740795,0.114176146,0.943493835,1062,21.17179,21.806,cold,19:32:39,0.0132861,0.01566692,0.001533997,0.620327,0.5852747,6/9/20,light,19,,
Male,0.68989069,0.109903574,0.95435299,1035,21.28717,22.92,cold,19:36:39,0.008944592,0.01893586,0.001334345,0.5496417,0.5245522,6/9/20,light,19,,
Male,0.717932535,0.140243009,0.933951828,1024,21.19098,15.526,cold,19:40:39,0.02429935,0.03153648,0.001543869,0.5745776,0.5366278,6/9/20,light,19,,
Male,0.939048113,0.215835154,0.977218622,1011,20.94605,21.044,cold,19:44:39,0.03498395,0.03236067,0.003290541,0.7443799,0.7274219,6/9/20,light,19,,
Male,1.000973951,0.097894843,0.976115498,1033,21.01208,19.981,cold,19:48:39,0.01042272,0.02569539,0.00104736,0.7936611,0.7747049,6/9/20,light,19,,
Male,0.688137271,0.168927307,0.990961276,1057,21.15948,22.191,cold,19:52:39,0.008409554,0.01514087,0.002147431,0.5438378,0.5389222,6/9/20,light,19,,
Male,1.263342838,0.007979883,0.850193056,1012,21.05943,22.763,cold,19:56:39,0.01190333,0.02073966,0.001719182,1.03027,0.8759284,6/9/20,light,19,,
Male,0.953177304,0.162035026,0.952961692,1024,20.91143,15.526,cold,20:00:39,0.02412314,0.02672181,0.002232163,0.7596383,0.7239062,6/9/20,T2,20,,
Male,0.833881158,0.122113004,0.895939295,1062,21.02553,21.806,cold,20:04:39,0.01917413,0.02057553,0.001754625,0.6730629,0.6030235,6/9/20,T2,20,,
Male,0.645282411,0.201527062,0.953522817,1011,20.99675,21.044,cold,20:08:39,0.01027509,0.02419532,0.002707218,0.5141964,0.490298,6/9/20,T2,20,,
Male,0.690203847,0.111506409,0.921213247,1035,21.09448,22.92,cold,20:12:39,0.01048428,0.01976858,0.001892502,0.5539548,0.5103105,6/9/20,T2,20,,
Male,1.032382348,0.022392705,0.821081963,1012,21.17962,22.763,cold,20:16:39,0.009485213,0.01612698,0.001076005,0.8475093,0.6958746,6/9/20,T2,20,,
Male,1.01037425,0.177375704,0.911591948,1024,21.15908,15.526,cold,20:20:39,0.01252367,0.01733588,0.001835567,0.8126658,0.7408196,6/9/20,T2,20,,
Male,0.717894495,0.169372177,0.99974111,1057,21.03457,22.191,cold,20:24:39,0.01220643,0.02670603,0.001484688,0.5662634,0.5661168,6/9/20,T2,20,,
Male,0.77317446,0.182856577,0.952118564,1024,21.1812,15.526,cold,20:30:40,0.01970752,0.02020304,0.002180964,0.6162994,0.5867901,6/9/20,T2,20,,
Male,0.686877745,0.120737979,0.901411752,1035,21.18457,22.92,cold,20:34:40,0.01054443,0.01674685,0.001668125,0.5537303,0.499139,6/9/20,T2,20,,
Male,1.082687514,0.132711537,0.994287789,1033,21.1393,19.981,cold,20:38:40,0.01034193,0.01684352,0.001624247,0.855028,0.8501439,6/9/20,T2,20,,
Male,1.2995988,0.046832878,0.860947013,1012,21.03943,22.763,cold,20:42:40,0.01075997,0.01914633,0.001882597,1.057261,0.9102457,6/9/20,T2,20,,
Male,0.719902151,0.201135733,0.962745977,1011,20.9631,21.044,cold,20:46:40,0.02873462,0.03230363,0.002080683,0.5724885,0.551161,6/9/20,T2,20,,
Male,1.216667411,0.154007519,0.992756658,1062,21.05334,21.806,cold,20:50:40,0.0362734,0.02356433,0.001771622,0.9611585,0.9541965,6/9/20,T2,20,,
Male,1.074005366,0.214116864,0.988426327,1057,21.0849,22.191,cold,20:54:40,0.0112009,0.0325623,0.001675201,0.8492637,0.8394346,6/9/20,T2,20,,
Male,0.813068345,0.181191209,0.963132726,1024,21.08963,15.526,cold,20:58:40,0.01139022,0.01337723,0.001476009,0.6465219,0.6226864,6/9/20,T2,20,,
Male,0.893015135,0.216748047,1.013597181,1057,21.10464,22.191,cold,21:02:40,0.01632895,0.02198553,0.00161995,0.7022632,0.711812,6/9/20,dark,21,,
Male,0.874952005,0.132511221,0.942295347,1035,21.10332,22.92,cold,21:06:40,0.01022007,0.02537482,0.001236516,0.6989471,0.6586146,6/9/20,dark,21,,
Male,1.734959168,0.169758958,0.968028097,1033,21.08645,19.981,cold,21:10:40,0.01043838,0.0257197,0.00160738,1.378085,1.334025,6/9/20,dark,21,,
Male,1.032252871,0.224855245,0.956055549,1011,21.1093,21.044,cold,21:14:40,0.02088382,0.01790698,0.001496637,0.8220947,0.7859682,6/9/20,dark,21,,
Male,1.765820111,0.187212562,0.898608556,1062,21.14415,21.806,cold,21:18:40,0.02219016,0.04200825,0.002560577,1.42442,1.279996,6/9/20,dark,21,,
Male,2.175137323,0.094920705,0.866659311,1012,21.20227,22.763,cold,21:22:40,0.01658414,0.02218463,0.00162874,1.767255,1.531608,6/9/20,dark,21,,
Male,1.885432956,0.223038865,0.853974712,1062,21.28973,21.806,cold,21:26:40,0.02672129,0.02788625,0.001325208,1.536275,1.31194,6/9/20,dark,21,,
Male,1.341486176,0.234957744,0.939939974,1011,21.35077,21.044,cold,21:30:40,0.03886627,0.05358906,0.001893872,1.072194,1.007798,6/9/20,dark,21,,
Male,2.087450205,0.106157529,0.840986883,1012,21.46992,22.763,cold,21:34:40,0.02628119,0.0427575,0.001485396,1.705897,1.434637,6/9/20,dark,21,,
Male,1.485560804,0.273582676,0.957552965,1057,21.57833,22.191,cold,21:38:40,0.02091759,0.0199962,0.002685834,1.182721,1.132518,6/9/20,dark,21,,
Male,2.363453299,0.238433704,0.950120149,1033,21.6304,19.981,cold,21:42:40,0.02464591,0.04158697,0.002175926,1.884749,1.790738,6/9/20,dark,21,,
Male,1.085408321,0.221860228,0.935289264,1024,21.64505,15.526,cold,21:46:40,0.01396224,0.02841503,0.002622586,0.8684185,0.8122225,6/9/20,dark,21,,
Male,1.333531918,0.282944379,0.953898336,1057,21.71322,22.191,cold,21:54:40,0.02609418,0.03545935,0.002388875,1.062543,1.013558,6/9/20,dark,21,,
Male,2.072594829,0.118034133,0.862570506,1012,21.69025,22.763,cold,21:58:40,0.01655974,0.03450697,0.001767424,1.685497,1.45386,6/9/20,dark,21,,
Male,1.618171814,0.296279111,0.831227949,1062,21.62447,21.806,cold,22:02:40,0.03125677,0.05541914,0.004652593,1.325332,1.101653,6/9/20,dark,22,,
Male,1.133242142,0.221447503,0.931989802,1024,21.68675,15.526,cold,22:06:40,0.02300293,0.0330969,0.002552774,0.9073551,0.8456457,6/9/20,dark,22,,
Male,2.324642963,0.296124068,0.91684533,1033,21.73772,19.981,cold,22:10:40,0.03219819,0.05539671,0.004081201,1.867568,1.712271,6/9/20,dark,22,,
Male,1.33410202,0.290799995,0.975067082,1011,21.83608,21.044,cold,22:14:40,0.03045763,0.04646327,0.002508146,1.058039,1.031659,6/9/20,dark,22,,
Male,0.947549037,0.170799813,0.8948198,1035,21.71467,22.92,cold,22:18:40,0.01272287,0.03022483,0.001566353,0.7650014,0.6845384,6/9/20,dark,22,,
Male,2.16274159,0.13988889,0.837175805,1012,21.75224,22.763,cold,22:22:40,0.05080891,0.07379165,0.002388771,1.768957,1.480928,6/9/20,dark,22,,
Male,0.906236045,0.165921437,0.885655888,1035,21.7814,22.92,cold,22:26:40,0.01332971,0.0139236,0.001497051,0.7331545,0.6493226,6/9/20,dark,22,,
Male,1.081793813,0.225280063,0.935249699,1024,21.84602,15.526,cold,22:30:40,0.01721383,0.02694914,0.002625471,0.8655342,0.8094906,6/9/20,dark,22,,
Male,0.665623005,0.251304444,0.984446986,1057,21.8102,22.191,cold,22:34:40,0.01703506,0.03164033,0.001676363,0.5267982,0.5186049,6/9/20,dark,22,,
Male,1.598679491,0.336199789,0.852607158,1062,21.81898,21.806,cold,22:38:40,0.03488333,0.04065313,0.003694551,1.303028,1.110971,6/9/20,dark,22,,
Male,2.03641466,0.309610225,0.902238566,1033,21.76892,19.981,cold,22:42:40,0.01995271,0.02457646,0.002678804,1.641363,1.480901,6/9/20,dark,22,,
Male,1.410693301,0.315133683,0.910724655,1011,21.83447,21.044,cold,22:46:40,0.0275499,0.03368888,0.004839486,1.134871,1.033555,6/9/20,dark,22,,
Male,2.144987649,0.320755853,0.920096958,1033,21.85877,19.981,cold,22:50:40,0.02299684,0.02783089,0.00202857,1.721987,1.584395,6/9/20,dark,22,,
Male,2.097428348,0.15816815,0.822342852,1012,21.80203,22.763,cold,22:54:40,0.02850923,0.03861465,0.002739073,1.721338,1.41553,6/9/20,dark,22,,
Male,0.628752835,0.233159968,0.931184559,1057,21.88812,22.191,cold,22:58:40,0.02183449,0.02620242,0.002130755,0.5035149,0.4688653,6/9/20,dark,22,,
Male,1.587034397,0.337926865,0.887553959,1062,21.88153,21.806,cold,23:02:40,0.02011789,0.03161994,0.003303126,1.28338,1.139069,6/9/20,dark,23,,
Male,0.815532155,0.165760606,0.928173293,1035,21.8594,22.92,cold,23:06:40,0.01100346,0.03361784,0.001908314,0.6535285,0.6065877,6/9/20,dark,23,,
Male,0.79322556,0.219891389,0.974451118,1024,21.92175,15.526,cold,23:10:40,0.009529958,0.01602835,0.002676464,0.6291704,0.6130958,6/9/20,dark,23,,
Male,1.398209472,0.306498305,0.935892095,1011,21.84812,21.044,cold,23:14:40,0.01338732,0.01785662,0.004096995,1.118536,1.046829,6/9/20,dark,23,,
Male,2.427252198,0.323890305,0.918137003,1033,21.76529,19.981,cold,23:18:40,0.01577944,0.01738502,0.00235806,1.94944,1.789853,6/9/20,dark,23,,
Male,0.685533659,0.223813356,0.96904044,1057,21.82347,22.191,cold,23:22:40,0.008448794,0.02240542,0.001898544,0.5444005,0.5275461,6/9/20,dark,23,,
Male,2.057594457,0.171457506,0.817848542,1012,21.82603,22.763,cold,23:26:40,0.01727133,0.02159275,0.002703889,1.690379,1.382474,6/9/20,dark,23,,
Male,1.099326316,0.230130118,0.918447594,1024,21.79585,15.526,cold,23:30:40,0.03659622,0.05035048,0.001425709,0.8828593,0.81086,6/9/20,dark,23,,
Male,1.620319736,0.349347642,0.925797493,1062,21.91874,21.806,cold,23:34:40,0.0293608,0.02885307,9.26E-04,1.299134,1.202735,6/9/20,dark,23,,
Male,1.084497057,0.296602117,0.960480844,1011,21.86455,21.044,cold,23:38:40,0.01220827,0.02428879,0.002048188,0.8628575,0.8287581,6/9/20,dark,23,,
Male,0.835480728,0.173184065,0.899454575,1035,21.7947,22.92,cold,23:42:40,0.009430503,0.01745047,0.001861438,0.6738228,0.606073,6/9/20,dark,23,,
Male,2.067646824,0.165326692,0.833111996,1012,21.88315,22.763,cold,23:46:40,0.0184272,0.03745538,0.001875595,1.69274,1.410242,6/9/20,dark,23,,
Male,0.927348844,0.227948043,0.956214457,1024,21.95217,15.526,cold,23:50:40,0.01680645,0.01344606,0.001035835,0.7385223,0.7061857,6/9/20,dark,23,,
Male,0.610044771,0.213511059,1.075834697,1057,21.94682,22.191,cold,23:54:40,0.01290248,0.0246723,0.00313945,0.4733005,0.5091931,6/9/20,dark,23,,
Male,0.976908228,0.231693055,0.975874389,1024,21.9707,15.526,cold,0:00:41,0.01366225,0.01293605,0.00156624,0.7746208,0.7559326,6/10/20,dark,0,,
Male,0.860529715,0.189858629,0.941634712,1035,22.03942,22.92,cold,0:04:41,0.01219716,0.01256132,0.001574323,0.6875268,0.6473991,6/10/20,dark,0,,
Male,2.426788182,0.323863638,0.935643526,1033,21.9647,19.981,cold,0:08:41,0.03032737,0.03123523,0.003118591,1.941483,1.816536,6/10/20,dark,0,,
Male,2.020005202,0.160932257,0.814533149,1012,21.85629,22.763,cold,0:12:41,0.01236404,0.02078419,0.001977246,1.660755,1.35274,6/10/20,dark,0,,
Male,1.411548249,0.313196886,0.954117322,1011,21.96678,21.044,cold,0:16:41,0.01847608,0.02784683,0.003265864,1.124651,1.073049,6/10/20,dark,0,,
Male,1.573552416,0.31586528,0.931162712,1062,21.94343,21.806,cold,0:20:41,0.0298375,0.04391989,0.002178038,1.260131,1.173387,6/10/20,dark,0,,
